Date,AAPL,CAD,EXC,FBNDX,GBP,GE,INTC,PFE,SPGSCI,SPY,VBTIX,XPT
2005-10-31,2.056786,0.845880562,37.111271,7.34,1.77,203.626968,23.5,20.626186,422.8763,120.129997,9.99,937.5
2005-11-01,2.053571,0.850918993,36.604851,7.33,1.7652,201.765442,22.65,20.445921,421.0456,120.489998,9.98,925.5
2005-11-02,2.141071,0.847601288,36.890156,7.32,1.7767,203.026489,23.370001,20.493359,418.4523,121.75,9.96,934.5
2005-11-03,2.208929,0.846310088,37.396576,7.31,1.7708,204.047318,23.889999,20.749525,427.8506,122.269997,9.94,936.5
2005-11-04,2.183929,0.844808651,37.289585,7.31,1.7497,204.287521,23.99,21.119545,421.8342,122.110001,9.93,931.5
2005-11-07,2.151071,0.842247115,36.94722,7.31,1.7441,204.287521,24.5,21.129032,421.2885,122.230003,9.94,930.5
2005-11-08,2.139286,0.844309355,36.718971,7.33,1.7444,202.726242,24.549999,20.787476,423.744,122.230003,9.98,939.0
2005-11-09,2.146786,0.842459983,36.94722,7.31,1.7434,203.687027,24.799999,21.024668,422.8481,122.389999,9.94,951.5
2005-11-10,2.185,0.839419122,36.426533,7.33,1.7412,207.169876,25.24,21.072105,417.5402,123.339996,9.98,960.0
2005-11-11,2.197857,0.840548037,35.96291,7.33,1.7424,208.070618,25.129999,21.280834,420.3751,123.760002,9.98,967.5
2005-11-14,2.194643,0.838152711,35.677605,7.32,1.7369,206.569382,25.370001,21.110058,420.928,123.690002,9.95,971.5
2005-11-15,2.224286,0.838363514,36.034237,7.33,1.7354,206.569382,25.08,20.768501,416.4418,123.239998,9.97,969.5
2005-11-16,2.319643,0.837591088,36.283878,7.35,1.7166,207.41008,24.91,20.275143,423.7684,123.489998,10.0,987.0
2005-11-17,2.304286,0.842105263,37.104137,7.36,1.7193,208.130661,25.110001,20.256166,417.2083,124.639999,10.02,977.5
2005-11-18,2.305714,0.841396719,36.683311,7.35,1.7179,214.676041,25.299999,20.493359,413.8471,125.129997,10.0,979.5
2005-11-21,2.32,0.845737483,36.754635,7.36,1.7155,217.37825,25.25,20.626186,414.8323,125.760002,10.02,973.5
2005-11-22,2.375714,0.851716208,36.669044,7.38,1.7224,216.537567,26.16,20.28463,420.0845,126.300003,10.03,971.5
2005-11-23,2.396786,0.853096741,37.054207,7.36,1.7239,215.816971,26.639999,20.531309,417.5077,127.029999,10.01,977.5
2005-11-25,2.476429,0.854700855,37.332382,7.38,1.7142,217.37825,26.809999,20.559772,416.6073,127.129997,10.03,988.5
2005-11-28,2.487857,0.856531049,37.168331,7.38,1.7296,216.057159,26.860001,20.483871,410.1535,126.230003,10.04,994.5
2005-11-29,2.432143,0.855431993,37.368046,7.36,1.718,215.756927,26.780001,20.37002,407.7444,126.089996,10.01,996.5
2005-11-30,2.422143,0.85785365,37.118401,7.35,1.7293,214.49588,26.68,20.113852,415.9086,125.410004,10.0,976.5
2005-12-01,2.557143,0.85733882,37.532097,7.34,1.7315,214.676041,27.18,20.28463,425.4086,126.690002,9.98,989.75
2005-12-02,2.593929,0.860437102,37.368046,7.34,1.7328,213.174805,27.43,20.208729,434.2323,126.849998,9.98,1000.75
2005-12-05,2.565,0.864154857,38.08131,7.33,1.7421,214.796127,26.9,20.256166,436.1446,126.580002,9.97,1001.5
2005-12-06,2.644643,0.86400553,38.116978,7.35,1.7407,214.976288,26.67,20.056927,433.5781,126.82,10.0,987.5
2005-12-07,2.641071,0.862143288,37.874466,7.34,1.7354,213.595154,26.15,20.018974,432.781,126.080002,9.99,994.5
2005-12-08,2.645714,0.862961685,38.537804,7.36,1.753,212.274063,25.700001,19.905123,447.4841,126.0,10.02,1000.5
2005-12-09,2.654643,0.864080187,38.766048,7.33,1.7548,213.35495,26.08,19.544592,440.0692,126.330002,9.99,1000.5
2005-12-12,2.675357,0.868734254,38.231098,7.33,1.7762,213.475052,26.620001,19.867172,451.5245,126.449997,9.98,1016.5
2005-12-13,2.677857,0.86948961,38.915836,7.33,1.7702,212.994659,26.719999,21.166983,457.5468,127.309998,9.99,992.0
2005-12-14,2.571786,0.868055556,38.915836,7.36,1.7731,214.796127,26.629999,21.679317,451.8871,127.809998,10.03,965.0
2005-12-15,2.577857,0.863259669,39.229671,7.35,1.7653,216.177261,26.58,21.622391,443.4035,127.440002,10.02,958.0
2005-12-16,2.539643,0.86281277,38.937233,7.36,1.7728,216.537567,26.379999,21.423149,434.1878,126.360001,10.03,957.5
2005-12-19,2.549286,0.855431993,38.195435,7.36,1.7628,215.096375,25.780001,23.074003,431.767,125.709999,10.03,973.5
2005-12-20,2.575357,0.852951211,38.594864,7.35,1.7546,213.414993,25.809999,22.770397,432.1714,125.830002,10.02,957.5
2005-12-21,2.625,0.858148116,38.102711,7.35,1.7449,212.093918,25.879999,22.80835,435.4609,126.029999,10.01,953.5
2005-12-22,2.643571,0.85719184,38.673325,7.36,1.7372,212.694412,25.969999,22.827324,428.6775,126.690002,10.04,962.5
2005-12-23,2.619643,0.858000858,39.044224,7.38,1.7334,212.694412,25.969999,22.732449,425.4519,126.760002,10.06,961.0
2005-12-27,2.651071,0.851281178,38.480743,7.39,1.7272,210.532639,25.459999,22.419355,417.0102,125.470001,10.08,966.0
2005-12-28,2.6275,0.857927248,38.552067,7.38,1.7168,210.832886,25.440001,22.390892,426.7624,125.75,10.06,969.75
2005-12-29,2.551786,0.858958942,38.04565,7.37,1.7249,211.313278,25.07,22.248577,427.137,125.190002,10.06,964.5
2005-12-30,2.5675,0.860585198,37.902996,7.37,1.723,210.472595,24.959999,22.125237,431.7214,124.510002,10.06,970.5
2006-01-03,2.669643,0.864977078,38.95863,7.38,1.7462,212.394165,25.57,22.56167,438.1793,126.699997,10.07,977.5
2006-01-04,2.6775,0.871156024,38.95863,7.38,1.7587,212.093918,25.91,23.292219,438.5544,127.300003,10.08,994.5
2006-01-05,2.656429,0.860511144,38.794579,7.38,1.7559,211.553467,26.27,23.320683,432.1028,127.379997,10.08,985.5
2006-01-06,2.725,0.85785365,39.564907,7.38,1.7706,212.994659,26.309999,23.576851,437.9121,128.440002,10.07,995.5
2006-01-09,2.716071,0.856017805,39.46505,7.38,1.7655,212.454208,26.469999,23.576851,433.589,128.770004,10.07,1007.5
2006-01-10,2.887857,0.857632933,39.194008,7.37,1.7649,211.313278,26.120001,23.187857,432.5556,128.899994,10.05,1010.0
2006-01-11,2.996429,0.86281277,38.98716,7.36,1.7644,212.754456,26.139999,23.481974,432.8849,129.309998,10.04,1014.0
2006-01-12,3.010357,0.85999312,38.994293,7.38,1.7602,210.172348,25.969999,23.320683,433.032,128.800003,10.06,1020.5
2006-01-13,3.056786,0.861771803,39.885876,7.4,1.777,210.772827,25.790001,23.406073,434.4162,128.679993,10.09,1035.5
2006-01-17,3.025357,0.858885167,40.641941,7.4,1.7678,209.812042,25.52,23.036053,446.9045,128.330002,10.1,1041.5
2006-01-18,2.946071,0.854189801,41.069901,7.4,1.7638,209.091461,22.6,22.770397,440.6998,127.82,10.09,1024.5
2006-01-19,2.822857,0.859623485,41.226818,7.39,1.7597,208.250763,22.4,23.690702,446.4057,128.309998,10.08,1038.5
2006-01-20,2.7175,0.867603679,41.362339,7.39,1.7708,200.384308,21.76,23.444023,454.6498,125.970001,10.09,1034.5
2006-01-23,2.773929,0.869943454,41.761768,7.4,1.7875,199.903915,21.35,23.614801,450.4604,126.419998,10.09,1045.5
2006-01-24,2.715714,0.868507903,41.982883,7.39,1.7848,197.922302,21.280001,23.330172,447.0618,126.550003,10.08,1048.5
2006-01-25,2.65,0.869262865,41.255348,7.36,1.7839,196.721313,21.209999,23.557875,441.094,126.660004,10.04,1057.5
2006-01-26,2.583214,0.868658791,40.848785,7.35,1.7793,198.282593,21.49,23.766603,442.1201,127.360001,10.02,1057.5
2006-01-27,2.5725,0.86986778,41.091297,7.36,1.7674,197.862244,21.67,24.658443,449.0491,128.539993,10.02,1064.5
2006-01-30,2.678571,0.87320992,40.45649,7.35,1.7687,197.742142,21.65,24.611006,456.6674,128.440002,10.01,1072.75
2006-01-31,2.696786,0.877963126,40.955776,7.35,1.7793,196.661255,21.26,24.364326,453.9183,127.5,10.01,1081.25
2006-02-01,2.693571,0.876117049,40.813126,7.34,1.7746,199.003189,21.549999,24.71537,445.3492,128.389999,10.0,1071.5
2006-02-02,2.575,0.873362445,40.049931,7.34,1.7806,197.561996,21.200001,24.459204,436.2695,126.900002,10.0,1079.5
2006-02-03,2.566071,0.873743993,39.921539,7.35,1.763,197.261749,20.74,23.984819,440.7315,126.269997,10.01,1072.5
2006-02-06,2.403571,0.871915599,39.978603,7.35,1.7477,196.661255,20.610001,23.804554,435.9922,126.599998,10.01,1070.75
2006-02-07,2.414286,0.866926745,39.52211,7.34,1.7447,194.019089,20.67,23.889942,426.5971,125.480003,10.0,1054.5
2006-02-08,2.4575,0.87001914,39.079887,7.33,1.7417,196.601212,20.67,25.018974,425.3711,126.620003,9.99,1050.5
2006-02-09,2.319643,0.872905028,39.593437,7.34,1.7414,197.682098,21.0,24.990513,426.3597,126.410004,10.0,1066.5
2006-02-10,2.403929,0.867603679,40.263908,7.33,1.7443,199.843872,21.290001,24.364326,420.8337,126.639999,9.98,1037.5
2006-02-13,2.311071,0.865576041,39.650497,7.33,1.7409,199.663727,21.129999,24.269449,418.4348,126.410004,9.98,1012.5
2006-02-14,2.415714,0.867227474,39.950069,7.32,1.7363,200.924759,21.370001,24.193548,412.2063,127.75,9.97,1015.5
2006-02-15,2.472143,0.864677907,39.957203,7.32,1.741,200.924759,21.35,24.297913,405.4679,128.199997,9.97,1014.0
2006-02-16,2.520357,0.86400553,39.572041,7.33,1.7394,200.264221,21.35,24.487665,409.4561,129.160004,9.98,1005.5
2006-02-17,2.510357,0.869262865,39.907276,7.35,1.7421,201.8255,20.610001,24.497154,416.1721,128.809998,10.01,1011.5
2006-02-21,2.467143,0.872067672,40.406563,7.34,1.7458,200.324265,20.620001,24.326376,425.1051,128.490005,10.0,1029.5
2006-02-22,2.547143,0.870625109,40.727531,7.35,1.7439,202.005646,20.15,24.848198,415.7834,129.270004,10.01,1028.5
2006-02-23,2.5625,0.867377917,40.820255,7.34,1.7512,199.72377,20.290001,24.800758,415.2684,129.080002,10.0,1019.0
2006-02-24,2.552143,0.870776733,40.734665,7.34,1.7456,199.003189,20.360001,25.018974,423.9424,129.410004,10.0,1034.5
2006-02-27,2.535357,0.87657784,41.41227,7.34,1.7401,200.084076,20.52,25.237192,411.9879,129.460007,9.99,1032.5
2006-02-28,2.446071,0.879584836,40.734665,7.35,1.7536,197.381851,20.6,24.848198,415.8627,128.229996,10.01,1051.5
2006-03-01,2.467857,0.881057269,40.263908,7.34,1.7501,196.721313,20.799999,24.914612,418.3735,129.369995,9.99,1048.5
2006-03-02,2.486071,0.883704489,40.313835,7.33,1.7534,197.261749,20.49,24.724857,427.0493,129.360001,9.97,1052.5
2006-03-03,2.418571,0.881523272,40.670471,7.31,1.7557,198.522781,20.32,24.990513,429.6876,128.759995,9.95,1057.5
2006-03-06,2.338571,0.877963126,39.265335,7.3,1.7505,198.762985,20.299999,24.648956,420.1013,128.169998,9.92,1041.5
2006-03-07,2.368214,0.869414015,39.165478,7.29,1.7359,199.063232,20.059999,24.848198,415.7959,127.970001,9.92,1037.5
2006-03-08,2.345,0.864902266,39.315266,7.29,1.7389,200.744614,20.01,24.829222,410.963,128.240005,9.92,1008.5
2006-03-09,2.283214,0.862068966,39.001427,7.3,1.7356,199.36348,19.75,24.848198,415.987,127.379997,9.93,1018.5
2006-03-10,2.256786,0.861697544,39.572041,7.29,1.726,202.065689,19.85,24.743834,415.1894,128.589996,9.91,1011.5
2006-03-13,2.345714,0.863707031,39.529243,7.29,1.7329,202.185791,19.73,24.639469,425.4038,128.830002,9.9,1018.5
2006-03-14,2.404286,0.86400553,40.08559,7.31,1.7462,202.846329,19.76,24.639469,434.0766,130.179993,9.94,1022.5
2006-03-15,2.365357,0.866100814,40.0,7.31,1.7481,206.689484,19.92,24.620493,429.2774,130.759995,9.93,1027.5
2006-03-16,2.296786,0.867754252,40.206848,7.33,1.7574,206.449295,19.65,24.71537,433.8997,131.029999,9.97,1028.0
2006-03-17,2.309286,0.863110651,39.871613,7.33,1.7565,207.229935,19.540001,25.037951,430.4286,130.619995,9.96,1032.5
2006-03-20,2.285357,0.861326443,39.55064,7.33,1.7562,207.169876,19.620001,25.113852,420.0252,130.410004,9.97,1041.5
2006-03-21,2.2075,0.858737656,38.965763,7.31,1.7478,206.209091,19.780001,24.962049,422.8134,129.589996,9.93,1035.0
2006-03-22,2.2025,0.85719184,39.472183,7.31,1.7473,207.350021,19.98,25.047438,419.3077,130.380005,9.94,1044.5
2006-03-23,2.148571,0.858516484,39.265335,7.3,1.7349,204.888,19.700001,24.819735,430.2007,130.110001,9.93,1044.5
2006-03-24,2.141429,0.856457691,39.079887,7.32,1.7424,203.867172,19.6,24.686907,432.0083,130.210007,9.95,1048.5
2006-03-27,2.125357,0.855578371,38.495007,7.31,1.7464,202.906387,19.75,24.487665,431.2247,130.020004,9.94,1067.0
2006-03-28,2.096786,0.854043898,38.266762,7.29,1.743,201.765442,19.58,24.051233,439.8039,129.220001,9.91,1070.5
2006-03-29,2.226071,0.853169525,38.637661,7.28,1.7345,203.74707,19.82,23.946869,442.6548,130.029999,9.89,1072.5
2006-03-30,2.241071,0.862291972,37.93866,7.26,1.7459,208.070618,19.700001,23.908918,447.3778,129.800003,9.87,1090.5
2006-03-31,2.24,0.855724799,37.731812,7.27,1.7372,208.851257,19.459999,23.643265,442.519,129.830002,9.87,1063.0
2006-04-03,2.2375,0.853970965,37.617687,7.26,1.7392,208.310822,19.35,23.833017,445.1778,129.729996,9.86,1076.5
2006-04-04,2.184643,0.859697387,38.138374,7.26,1.7552,208.370865,19.299999,23.814041,441.249,130.559998,9.87,1079.5
2006-04-05,2.400357,0.860511144,38.716122,7.27,1.7538,206.689484,19.48,23.880455,446.652,131.009995,9.88,1071.0
2006-04-06,2.544286,0.867377917,38.031384,7.26,1.7533,207.229935,19.379999,23.804554,451.4843,130.869995,9.86,1085.5
2006-04-07,2.4925,0.87001914,37.054207,7.24,1.7422,204.347565,19.24,23.425047,448.5625,129.539993,9.83,1065.5
2006-04-10,2.4525,0.870852565,37.225391,7.24,1.7427,203.687027,19.360001,23.387096,458.0595,129.740005,9.83,1094.5
2006-04-11,2.428214,0.874890639,36.761768,7.25,1.7491,204.467667,19.16,23.102467,461.9484,128.639999,9.84,1083.5
2006-04-12,2.3825,0.871915599,36.91869,7.24,1.7493,206.929688,19.120001,23.16888,464.1029,128.880005,9.82,1089.0
2006-04-13,2.373929,0.868734254,36.897289,7.22,1.7526,203.506882,19.450001,23.244781,469.2074,128.710007,9.79,1078.5
2006-04-17,2.314643,0.872981231,36.854492,7.23,1.7692,199.903915,19.190001,23.187857,477.305,128.660004,9.81,1101.75
2006-04-18,2.365,0.876808417,37.91013,7.25,1.7833,203.38678,19.389999,23.652752,487.8256,130.699997,9.83,1113.5
2006-04-19,2.344643,0.880591758,37.895863,7.24,1.7928,203.506882,19.559999,23.548388,492.8985,130.949997,9.82,1120.0
2006-04-20,2.415357,0.87788605,38.273895,7.23,1.7788,204.888,19.450001,23.671726,488.0485,131.130005,9.81,1099.5
2006-04-21,2.394286,0.879120879,38.109844,7.24,1.7822,203.987274,19.059999,23.595825,496.1841,131.149994,9.82,1128.0
2006-04-24,2.348214,0.879120879,39.693295,7.25,1.7882,203.74707,18.91,23.519924,485.9153,130.910004,9.84,1117.0
2006-04-25,2.363214,0.883860704,39.072754,7.22,1.7883,203.987274,19.15,23.45351,485.101,130.369995,9.8,1133.5
2006-04-26,2.433929,0.886524823,38.095577,7.21,1.7847,204.948059,19.49,23.690702,481.2292,130.399994,9.78,1135.75
2006-04-27,2.477143,0.890630566,38.630527,7.23,1.8016,206.749542,20.08,23.586338,470.9127,131.029999,9.8,1138.0
2006-04-28,2.513929,0.895255148,38.516403,7.24,1.8259,207.710327,19.98,24.032257,474.7863,131.470001,9.81,1153.5
2006-05-01,2.485714,0.898069151,38.373753,7.22,1.8262,206.509338,19.49,23.833017,484.0205,130.399994,9.78,1168.5
2006-05-02,2.557857,0.903913947,39.158344,7.23,1.8396,207.049774,19.59,23.889942,488.9251,131.380005,9.79,1176.5
2006-05-03,2.540714,0.902038607,39.443653,7.22,1.8421,206.569382,19.16,23.880455,477.2435,130.889999,9.77,1179.5
2006-05-04,2.540357,0.903179191,39.828815,7.21,1.8514,208.971359,19.34,23.927895,469.8685,131.360001,9.77,1170.5
2006-05-05,2.5675,0.904731747,40.392296,7.23,1.8594,211.133133,19.51,24.108158,473.9135,132.520004,9.79,1182.5
2006-05-08,2.5675,0.899442346,39.700428,7.22,1.8591,210.172348,20.110001,24.231499,471.9615,132.360001,9.78,1195.5
2006-05-09,2.536786,0.90950432,39.51498,7.22,1.8667,210.172348,19.9,24.203035,479.9046,132.619995,9.78,1235.5
2006-05-10,2.521429,0.908843043,39.457916,7.22,1.8638,208.370865,19.58,23.757116,491.842,132.550003,9.78,1256.5
2006-05-11,2.433929,0.906618314,39.072754,7.22,1.8826,207.229935,19.360001,23.538898,500.5345,130.949997,9.77,1295.5
2006-05-12,2.417857,0.901225667,39.208275,7.2,1.8946,205.848801,19.040001,23.244781,492.0558,129.240005,9.75,1317.0
2006-05-15,2.421071,0.898553329,39.750359,7.21,1.8794,207.530182,19.32,23.614801,475.0561,129.5,9.76,1282.0
2006-05-16,2.320714,0.903587241,39.600571,7.23,1.8879,208.911301,19.059999,23.624289,475.8456,129.309998,9.78,1298.0
2006-05-17,2.330714,0.897182846,38.773182,7.21,1.8828,206.689484,18.66,23.026566,470.4344,126.849998,9.76,1309.5
2006-05-18,2.256429,0.892618049,39.179745,7.23,1.8935,205.068161,18.65,22.666035,472.0585,126.209999,9.79,1302.5
2006-05-19,2.303929,0.894534395,39.49358,7.23,1.8797,205.128204,18.360001,22.599621,464.9891,127.099998,9.8,1306.0
2006-05-22,2.263571,0.896458987,39.479317,7.24,1.8873,204.587769,18.01,22.504744,469.9411,126.129997,9.8,1282.5
2006-05-23,2.255357,0.889125989,39.00856,7.23,1.8801,204.227463,17.950001,22.760912,482.0261,125.169998,9.79,1317.0
2006-05-24,2.262143,0.892857143,39.108418,7.23,1.8687,205.728699,17.889999,22.618595,467.5735,126.169998,9.8,1284.0
2006-05-25,2.2975,0.902853016,39.129814,7.22,1.8731,206.689484,18.049999,22.628082,475.1053,127.730003,9.78,1292.5
2006-05-26,2.269643,0.90424089,39.978603,7.23,1.8593,206.149048,18.219999,22.770397,477.6185,128.380005,9.8,1295.5
2006-05-30,2.186429,0.910249408,39.393723,7.22,1.8838,204.467667,17.809999,22.371918,478.9608,126.099998,9.78,1288.5
2006-05-31,2.134643,0.907770516,40.378033,7.21,1.8698,205.728699,18.02,22.447819,474.5546,127.510002,9.76,1245.5
2006-06-01,2.220357,0.906536125,41.262482,7.21,1.8657,207.470123,18.040001,22.675522,471.2759,128.729996,9.76,1226.5
2006-06-02,2.202143,0.908347716,41.547791,7.25,1.8819,208.130661,18.23,22.950665,482.144,129.0,9.82,1244.5
2006-06-05,2.142857,0.902364194,41.119827,7.24,1.8724,205.488495,17.98,22.713472,481.5269,127.120003,9.81,1256.0
2006-06-06,2.132857,0.897988506,40.863052,7.24,1.8602,207.470123,17.790001,22.618595,478.0078,126.809998,9.81,1232.5
2006-06-07,2.091429,0.898230486,40.620541,7.23,1.8545,206.569382,17.389999,22.685009,472.0397,125.860001,9.8,1231.5
2006-06-08,2.17,0.89031339,40.727531,7.24,1.8424,207.590225,17.110001,22.637571,468.7498,125.75,9.81,1193.0
2006-06-09,2.115714,0.903832249,41.241085,7.25,1.8405,204.587769,17.16,22.324478,475.5609,125.349998,9.82,1192.5
2006-06-12,2.035714,0.909587047,41.768902,7.24,1.8424,203.38678,16.860001,22.096773,471.1024,123.989998,9.81,1167.5
2006-06-13,2.083214,0.898149811,41.590584,7.25,1.8328,202.546082,17.120001,21.859583,459.928,122.550003,9.82,1118.5
2006-06-14,2.0575,0.897585495,40.827389,7.22,1.8422,203.566925,17.73,21.925997,462.5242,123.5,9.79,1139.5
2006-06-15,2.120714,0.899928006,41.355206,7.2,1.8495,204.827957,18.120001,22.324478,468.9456,126.120003,9.75,1161.0
2006-06-16,2.055714,0.890551251,41.283878,7.19,1.8507,203.74707,18.299999,22.229603,469.6056,124.650002,9.74,1143.5
2006-06-19,2.042857,0.892857143,40.435093,7.19,1.8416,202.486038,18.24,21.878557,462.7053,123.669998,9.73,1139.5
2006-06-20,2.0525,0.893974611,40.627674,7.18,1.8419,202.365936,18.15,21.774195,461.1647,124.089996,9.73,1168.5
2006-06-21,2.066429,0.901794571,40.463623,7.18,1.8453,202.185791,18.4,21.527514,467.2577,125.010002,9.72,1190.0
2006-06-22,2.127857,0.895014768,40.53495,7.16,1.828,199.603668,18.25,21.489565,469.5483,124.459999,9.7,1177.5
2006-06-23,2.101071,0.89047195,40.606277,7.15,1.8173,199.123276,18.0,21.480076,468.0833,124.440002,9.68,1172.0
2006-06-26,2.106786,0.88999644,40.656204,7.15,1.8237,199.423523,18.280001,21.83112,472.7146,124.989998,9.68,1182.5
2006-06-27,2.051071,0.890154887,40.335236,7.16,1.8213,197.441895,18.049999,21.63188,473.4543,123.910004,9.69,1184.5
2006-06-28,2.000714,0.890154887,40.306705,7.15,1.8186,197.742142,18.66,21.726755,473.4662,124.75,9.68,1183.0
2006-06-29,2.106071,0.90065748,40.256775,7.17,1.8282,199.783829,19.32,22.049335,481.9176,127.269997,9.7,1203.5
2006-06-30,2.045357,0.895255148,40.53495,7.19,1.8483,197.922302,19.0,22.267551,484.6753,127.279999,9.73,1227.5
2006-07-03,2.069643,0.89968511,41.319546,7.19,1.8424,200.144119,19.360001,22.371918,485.43,127.800003,9.73,1243.5
2006-07-05,2.035714,0.899118864,41.048504,7.17,1.8344,200.024017,18.75,22.466793,489.0818,127.07,9.69,1235.5
2006-07-06,1.991786,0.898391879,40.649075,7.18,1.8372,201.164948,18.85,22.466793,490.9004,127.440002,9.71,1235.5
2006-07-07,1.978571,0.897666068,40.634808,7.2,1.8506,199.963974,18.559999,22.466793,484.7144,126.610001,9.74,1230.5
2006-07-10,1.964286,0.889521437,41.034237,7.2,1.8405,200.864716,18.18,22.647058,482.0139,126.849998,9.74,1219.5
2006-07-11,1.9875,0.883080184,41.46933,7.21,1.8464,199.72377,18.67,22.286528,488.6696,127.410004,9.75,1241.25
2006-07-12,1.891429,0.881756459,41.155491,7.21,1.8347,198.522781,17.879999,21.992411,494.3539,126.050003,9.75,1255.0
2006-07-13,1.866071,0.883938831,41.155491,7.22,1.8439,196.180862,17.719999,21.698292,504.9732,124.0,9.76,1255.5
2006-07-14,1.809643,0.886210564,41.148357,7.22,1.8386,192.818115,17.879999,21.271347,509.6343,123.519997,9.77,1253.25
2006-07-17,1.870357,0.87966221,41.49786,7.22,1.8184,194.319336,17.84,21.26186,496.6747,123.339996,9.76,1236.5
